DEPTH,GR,LLD,RHOB,NPHI,Formation,CORR GR,CORR LLD,CORR RHOB,CORR NPHI
3223.7,28.198,0.5844443071651761,2.596,0.114,Hod Fm. Top,28.198,0.5844443071651761,2.596,0.114
3223.8,28.214,0.5735677730392186,2.594,0.116,Hod Fm. Top,28.214,0.5735677730392186,2.594,0.116
3223.9,29.363,0.5595475555804343,2.592,0.117,Hod Fm. Top,29.363,0.5595475555804343,2.592,0.117
3224.0,31.012,0.5597869682005565,2.592,0.118,Hod Fm. Top,31.012,0.5597869682005565,2.592,0.118
3224.1,30.858,0.5410797677766288,2.591,0.119,Hod Fm. Top,30.858,0.5410797677766288,2.591,0.119
3224.2,30.177,0.5305838596451177,2.589,0.12,Hod Fm. Top,30.177,0.5305838596451177,2.589,0.12
3224.3,31.119,0.5460488664017343,2.585,0.122,Hod Fm. Top,31.119,0.5460488664017343,2.585,0.122
3224.4,31.336,0.5285310606354114,2.583,0.122,Hod Fm. Top,31.336,,2.583,0.122
3224.5,29.954,0.5158738437116791,2.582,0.125,Hod Fm. Top,29.954,0.5158738437116791,2.582,0.125
3224.6,30.875,0.5109469486729727,2.582,0.124,Hod Fm. Top,30.875,0.5109469486729727,2.582,0.124
3224.7,31.393,0.49734438101758,2.581,0.126,Hod Fm. Top,,0.49734438101758,2.581,0.126
3224.8,32.474,0.49968708261840383,2.579,0.127,Hod Fm. Top,32.474,,2.579,0.127
3224.9,33.129,0.5173278822943735,2.576,0.128,Hod Fm. Top,33.129,,2.576,0.128
3225.0,32.479,0.5333907080175514,2.574,0.128,Hod Fm. Top,32.479,0.5333907080175514,2.574,0.128
3225.1,33.574,0.5207454715194824,2.572,0.127,Hod Fm. Top,33.574,,2.572,0.127
3225.2,34.25,0.5250448070368452,2.57,0.128,Hod Fm. Top,34.25,0.5250448070368452,2.57,0.128
3225.3,33.953,0.4899584794248346,2.565,0.126,Hod Fm. Top,33.953,0.4899584794248346,2.565,0.126
3225.4,35.044,0.5251744278352715,2.561,0.126,Hod Fm. Top,35.044,0.5251744278352715,2.561,0.126
3225.5,35.294,0.5381965783494542,2.563,0.127,Hod Fm. Top,35.294,,2.563,0.127
3225.6,35.305,0.5741470641507227,2.57,0.125,Hod Fm. Top,35.305,0.5741470641507227,2.57,0.125
3225.7,35.163,0.5684364144168853,2.577,0.126,Hod Fm. Top,35.163,0.5684364144168853,2.577,0.126
3225.8,34.171,0.5749567757645068,2.58,0.122,Hod Fm. Top,34.171,0.5749567757645068,2.58,0.122
3225.9,34.177,0.5686709780098967,2.578,0.119,Hod Fm. Top,34.177,0.5686709780098967,2.578,0.119
3226.0,32.292,0.579326203755255,2.575,0.115,Hod Fm. Top,32.292,,2.575,0.115
3226.1,30.206,0.5982431916536226,2.574,0.112,Hod Fm. Top,,0.5982431916536226,2.574,0.112
3226.2,28.432,0.6474807731736759,2.577,0.106,Hod Fm. Top,28.432,0.6474807731736759,2.577,0.106
3226.3,27.741,0.6780629049743452,2.581,0.1,Hod Fm. Top,27.741,0.6780629049743452,2.581,0.1
3226.4,27.103,0.6878855248487055,2.586,0.096,Hod Fm. Top,27.103,0.6878855248487055,2.586,0.096
3226.5,26.976,0.69810054562339,2.591,0.094,Hod Fm. Top,26.976,0.69810054562339,2.591,0.094
3226.6,26.412,0.6920533650340808,2.597,0.093,Hod Fm. Top,26.412,0.6920533650340808,2.597,0.093
3226.7,26.796,0.6930230679236941,2.601,0.093,Hod Fm. Top,,0.6930230679236941,2.601,0.093
3226.8,27.074,0.6946051989335688,2.603,0.094,Hod Fm. Top,27.074,0.6946051989335688,2.603,0.094
3226.9,26.75,0.6977522741677546,2.605,0.095,Hod Fm. Top,26.75,0.6977522741677546,2.605,0.095
3227.0,26.772,0.7004441010277516,2.608,0.096,Hod Fm. Top,26.772,0.7004441010277516,2.608,0.096
3227.1,26.757,0.702775077901044,2.61,0.095,Hod Fm. Top,26.757,0.702775077901044,2.61,0.095
3227.2,26.585,0.6941662959331982,2.611,0.097,Hod Fm. Top,26.585,0.6941662959331982,2.611,0.097
3227.3,26.598,0.6853834098014874,2.609,0.1,Hod Fm. Top,26.598,0.6853834098014874,2.609,0.1
3227.4,26.669,0.6691308473733326,2.604,0.103,Hod Fm. Top,26.669,0.6691308473733326,2.604,0.103
3227.5,27.648,0.6532125137753437,2.597,0.109,Hod Fm. Top,27.648,0.6532125137753437,2.597,
3227.6,29.282,0.6298171960185158,2.591,0.116,Hod Fm. Top,,0.6298171960185158,2.591,0.116
3227.7,30.781,0.6258267132857112,2.586,0.122,Hod Fm. Top,30.781,0.6258267132857112,2.586,0.122
3227.8,32.481,0.6082050077043262,2.582,0.129,Hod Fm. Top,32.481,,2.582,0.129
3227.9,33.703,0.5930644316587176,2.579,0.136,Hod Fm. Top,33.703,0.5930644316587176,2.579,0.136
3228.0,36.314,0.5499836111596887,2.576,0.141,Hod Fm. Top,,0.5499836111596887,2.576,0.141
3228.1,38.562,0.4834446480985352,2.572,0.146,Hod Fm. Top,38.562,0.4834446480985352,2.572,0.146
3228.2,38.466,0.4452927694259718,2.568,0.145,Hod Fm. Top,38.466,,2.568,0.145
3228.3,38.891,0.4463818122224421,2.565,0.15,Hod Fm. Top,,,2.565,0.15
3228.4,40.1,0.4379090355394984,2.565,0.147,Hod Fm. Top,40.1,0.4379090355394984,2.565,0.147
3228.5,40.452,0.447778009294621,2.567,0.145,Hod Fm. Top,40.452,0.447778009294621,2.567,0.145
3228.6,39.306,0.47026344696507844,2.57,0.141,Hod Fm. Top,39.306,0.47026344696507844,2.57,0.141
3228.7,37.691,0.48287358360875376,2.572,0.138,Hod Fm. Top,37.691,0.48287358360875376,2.572,0.138
3228.8,36.117,0.4746532533620627,2.574,0.13,Hod Fm. Top,36.117,0.4746532533620627,2.574,0.13
3228.9,34.332,0.4817291969600159,2.574,0.119,Hod Fm. Top,34.332,0.4817291969600159,2.574,0.119
3229.0,30.81,0.5020172148271475,2.577,0.108,Hod Fm. Top,30.81,0.5020172148271475,2.577,0.108
3229.1,29.166,0.5601458398490475,2.583,0.099,Hod Fm. Top,29.166,0.5601458398490475,2.583,0.099
3229.2,27.718,0.5954962218255742,2.59,0.096,Hod Fm. Top,27.718,0.5954962218255742,2.59,0.096
3229.3,25.881,0.6356847625472225,2.596,0.094,Hod Fm. Top,25.881,,2.596,0.094
3229.4,25.874,0.6320521667058098,2.602,0.095,Hod Fm. Top,25.874,0.6320521667058098,2.602,0.095
3229.5,26.296,0.6261349786353886,2.607,0.096,Hod Fm. Top,26.296,0.6261349786353886,2.607,0.096
3229.6,25.482,0.6256210814249077,2.608,0.099,Hod Fm. Top,,0.6256210814249077,2.608,0.099
3229.7,27.037,0.6247975789607612,2.604,0.101,Hod Fm. Top,27.037,,2.604,0.101
3229.8,28.525,0.6217992240026676,2.597,0.107,Hod Fm. Top,,0.6217992240026676,2.597,0.107
3229.9,30.814,0.5870371177434557,2.59,0.114,Hod Fm. Top,30.814,0.5870371177434557,2.59,0.114
3230.0,32.429,0.5786392099680724,2.586,0.122,Hod Fm. Top,32.429,0.5786392099680724,2.586,0.122
3230.1,33.821,0.5593080109070125,2.584,0.127,Hod Fm. Top,,0.5593080109070125,2.584,0.127
3230.2,34.56,0.5459253293558428,2.585,0.131,Hod Fm. Top,34.56,0.5459253293558428,2.585,0.131
3230.3,35.059,0.5358002908248978,2.585,0.135,Hod Fm. Top,35.059,0.5358002908248978,2.585,0.135
3230.4,34.725,0.5448119117577761,2.586,0.132,Hod Fm. Top,34.725,0.5448119117577761,2.586,0.132
3230.5,35.834,0.545059584694003,2.588,0.132,Hod Fm. Top,35.834,0.545059584694003,2.588,0.132
3230.6,35.505,0.5194341949137028,2.59,0.139,Hod Fm. Top,35.505,0.5194341949137028,2.59,0.139
3230.7,35.693,0.4935974490005269,2.593,0.142,Hod Fm. Top,35.693,0.4935974490005269,2.593,0.142
3230.8,34.785,0.4692327425066121,2.595,0.139,Hod Fm. Top,34.785,,2.595,0.139
3230.9,34.288,0.43152458418745093,2.596,0.138,Hod Fm. Top,34.288,0.43152458418745093,2.596,0.138
3231.0,34.201,0.4256972133625911,2.595,0.139,Hod Fm. Top,34.201,,2.595,0.139
3231.1,32.631,0.46104809167065786,2.593,0.136,Hod Fm. Top,32.631,0.46104809167065786,2.593,0.136
3231.2,34.198,0.5066403055665025,2.592,0.136,Hod Fm. Top,34.198,0.5066403055665025,2.592,0.136
3231.3,34.413,0.5436956323092448,2.591,0.137,Hod Fm. Top,34.413,0.5436956323092448,2.591,0.137
3231.4,36.33,0.5605044151950566,2.59,0.138,Hod Fm. Top,36.33,0.5605044151950566,2.59,0.138
3231.5,37.096,0.5657297878311269,2.59,0.138,Hod Fm. Top,37.096,0.5657297878311269,2.59,0.138
3231.6,36.601,0.5319895514125502,2.591,0.136,Hod Fm. Top,36.601,0.5319895514125502,2.591,0.136
3231.7,34.562,0.5132176000679389,2.592,0.13,Hod Fm. Top,34.562,0.5132176000679389,2.592,0.13
3231.8,33.364,0.534914104429867,2.592,0.121,Hod Fm. Top,33.364,0.534914104429867,2.592,0.121
3231.9,31.091,0.5583485087616197,2.593,0.114,Hod Fm. Top,31.091,0.5583485087616197,2.593,0.114
3232.0,28.525,0.5888317255942073,2.594,0.105,Hod Fm. Top,,0.5888317255942073,2.594,0.105
3232.1,25.789,0.623559390005437,2.596,0.098,Hod Fm. Top,25.789,0.623559390005437,2.596,0.098
3232.2,23.539,0.6476763132408708,2.599,0.096,Hod Fm. Top,23.539,0.6476763132408708,2.599,0.096
3232.3,22.455,0.6669857183296606,2.602,0.096,Hod Fm. Top,,0.6669857183296606,2.602,0.096
3232.4,22.558,0.6732052817790452,2.604,0.097,Hod Fm. Top,22.558,0.6732052817790452,2.604,0.097
3232.5,23.288,0.6668922110665363,2.604,0.1,Hod Fm. Top,,0.6668922110665363,2.604,0.1
3232.6,24.347,0.6501131644435715,2.6,0.101,Hod Fm. Top,24.347,0.6501131644435715,2.6,0.101
3232.7,25.332,0.617000341120899,2.596,0.104,Hod Fm. Top,25.332,0.617000341120899,2.596,0.104
3232.8,25.434,0.6072405038317427,2.593,0.108,Hod Fm. Top,25.434,0.6072405038317427,2.593,0.108
3232.9,25.758,0.586812269443376,2.59,0.112,Hod Fm. Top,25.758,0.586812269443376,2.59,0.112
3233.0,25.924,0.6281845080734126,2.588,0.116,Hod Fm. Top,25.924,0.6281845080734126,2.588,0.116
3233.1,26.59,0.6128897692874847,2.587,0.118,Hod Fm. Top,26.59,0.6128897692874847,2.587,0.118
3233.2,27.48,0.6030360562505217,2.586,0.113,Hod Fm. Top,27.48,0.6030360562505217,2.586,0.113
3233.3,26.658,0.600210306409328,2.588,0.109,Hod Fm. Top,26.658,0.600210306409328,2.588,
3233.4,25.533,0.5927317663939622,2.59,0.103,Hod Fm. Top,25.533,0.5927317663939622,2.59,0.103
3233.5,23.831,0.6123599479677744,2.593,0.1,Hod Fm. Top,23.831,,2.593,0.1
3233.6,24.228,0.6269559514354474,2.596,0.095,Hod Fm. Top,,0.6269559514354474,2.596,0.095
3233.7,21.9,0.6313422864839328,2.597,0.09,Hod Fm. Top,21.9,0.6313422864839328,2.597,0.09
3233.8,20.714,0.6615287401319825,2.598,0.086,Hod Fm. Top,20.714,0.6615287401319825,2.598,0.086
3233.9,20.138,0.6885088076565212,2.599,0.082,Hod Fm. Top,20.138,0.6885088076565212,2.599,0.082
3234.0,18.404,0.6861892342440237,2.602,0.079,Hod Fm. Top,18.404,0.6861892342440237,2.602,0.079
3234.1,16.941,0.6857417386022636,2.607,0.078,Hod Fm. Top,16.941,0.6857417386022636,2.607,0.078
3234.2,16.394,0.6867256210745422,2.61,0.081,Hod Fm. Top,16.394,0.6867256210745422,2.61,0.081
3234.3,16.287,0.6893976628212823,2.611,0.083,Hod Fm. Top,16.287,0.6893976628212823,2.611,
3234.4,17.167,0.6945174538111563,2.611,0.087,Hod Fm. Top,17.167,0.6945174538111563,2.611,0.087
3234.5,19.168,0.6941662959331982,2.609,0.09,Hod Fm. Top,19.168,0.6941662959331982,2.609,0.09
3234.6,21.577,0.696618459232225,2.606,0.096,Hod Fm. Top,,0.696618459232225,2.606,0.096
3234.7,24.071,0.6781540380104373,2.6,0.102,Hod Fm. Top,24.071,0.6781540380104373,2.6,0.102
3234.8,25.84,0.6544653335201458,2.594,0.107,Hod Fm. Top,25.84,0.6544653335201458,2.594,0.107
3234.9,26.727,0.6388884247050756,2.588,0.11,Hod Fm. Top,,,2.588,0.11
3235.0,25.723,0.6368889069837991,2.583,0.114,Hod Fm. Top,25.723,0.6368889069837991,2.583,0.114
3235.1,26.062,0.6220066730068047,2.579,0.118,Hod Fm. Top,,0.6220066730068047,2.579,0.118
3235.2,28.367,0.5754187912143601,2.576,0.122,Hod Fm. Top,28.367,0.5754187912143601,2.576,0.122
3235.3,28.454,0.5671440451956572,2.576,0.123,Hod Fm. Top,28.454,0.5671440451956572,2.576,0.123
3235.4,28.311,0.5951654147902296,2.578,0.122,Hod Fm. Top,28.311,,2.578,0.122
3235.5,28.338,0.5927317663939622,2.579,0.12,Hod Fm. Top,28.338,0.5927317663939622,2.579,0.12
3235.6,26.554,0.5970366649776535,2.579,0.116,Hod Fm. Top,26.554,0.5970366649776535,2.579,0.116
3235.7,25.532,0.5774917998372253,2.576,0.114,Hod Fm. Top,25.532,0.5774917998372253,2.576,0.114
3235.8,26.078,0.5827449656912771,2.572,0.113,Hod Fm. Top,26.078,0.5827449656912771,2.572,0.113
3235.9,26.135,0.5529114502165088,2.571,0.114,Hod Fm. Top,26.135,0.5529114502165088,2.571,0.114
3236.0,26.661,0.5751878449276611,2.572,0.115,Hod Fm. Top,26.661,0.5751878449276611,2.572,0.115
3236.1,26.428,0.5666731376061165,2.573,0.118,Hod Fm. Top,26.428,0.5666731376061165,2.573,0.118
3236.2,25.239,0.5614591712419159,2.573,0.115,Hod Fm. Top,25.239,0.5614591712419159,2.573,0.115
3236.3,25.919,0.5597869682005565,2.572,0.115,Hod Fm. Top,25.919,0.5597869682005565,2.572,0.115
3236.4,25.628,0.5547313766759666,2.572,0.117,Hod Fm. Top,,0.5547313766759666,2.572,0.117
3236.5,26.346,0.5467893516312581,2.572,0.115,Hod Fm. Top,26.346,0.5467893516312581,2.572,0.115
3236.6,27.203,0.5346605758284444,2.574,0.117,Hod Fm. Top,27.203,0.5346605758284444,2.574,0.117
3236.7,26.147,0.5289167002776547,2.575,0.12,Hod Fm. Top,26.147,,2.575,0.12
3236.8,25.289,0.5217916496391234,2.575,0.12,Hod Fm. Top,,,2.575,0.12
3236.9,26.494,0.5189085736914142,2.573,0.12,Hod Fm. Top,,0.5189085736914142,2.573,0.12
3237.0,26.19,0.5190400386483446,2.572,0.119,Hod Fm. Top,26.19,0.5190400386483446,2.572,0.119
3237.1,25.725,0.5157414166693652,2.574,0.119,Hod Fm. Top,25.725,0.5157414166693652,2.574,0.119
3237.2,25.687,0.5247854493212224,2.578,0.119,Hod Fm. Top,25.687,0.5247854493212224,2.578,0.119
3237.3,25.661,0.5150786750759226,2.582,0.118,Hod Fm. Top,25.661,0.5150786750759226,2.582,0.118
3237.4,25.512,0.5109469486729727,2.583,0.118,Hod Fm. Top,,0.5109469486729727,2.583,0.118
3237.5,24.995,0.5039268041935104,2.58,0.118,Hod Fm. Top,24.995,0.5039268041935104,2.58,0.118
3237.6,24.917,0.5262100038416643,2.576,0.118,Hod Fm. Top,24.917,0.5262100038416643,2.576,0.118
3237.7,24.762,0.5183823155453439,2.574,0.118,Hod Fm. Top,24.762,0.5183823155453439,2.574,0.118
3237.8,23.39,0.519171463821659,2.578,0.116,Hod Fm. Top,23.39,0.519171463821659,2.578,0.116
3237.9,22.578,0.5376931943673907,2.586,0.115,Hod Fm. Top,22.578,,2.586,0.115
3238.0,21.941,0.5350408132511606,2.593,0.115,Hod Fm. Top,21.941,0.5350408132511606,2.593,0.115
3238.1,22.029,0.5317343092765502,2.594,0.114,Hod Fm. Top,22.029,0.5317343092765502,2.594,0.114
3238.2,22.983,0.520483532740792,2.589,0.114,Hod Fm. Top,22.983,0.520483532740792,2.589,0.114
3238.3,23.826,0.5060989599284405,2.581,0.119,Hod Fm. Top,23.826,0.5060989599284405,2.581,0.119
3238.4,26.139,0.5062343596121259,2.575,0.124,Hod Fm. Top,26.139,0.5062343596121259,2.575,0.124
3238.5,27.49,0.49373680227683986,2.571,0.128,Hod Fm. Top,27.49,0.49373680227683986,2.571,0.128
3238.6,28.674,0.48628876096056634,2.568,0.131,Hod Fm. Top,,0.48628876096056634,2.568,0.131
3238.7,29.706,0.4877038631637263,2.565,0.133,Hod Fm. Top,29.706,0.4877038631637263,2.565,0.133
3238.8,31.822,0.48784512011143555,2.564,0.133,Hod Fm. Top,31.822,,2.564,0.133
3238.9,33.708,0.47114496516063303,2.565,0.133,Hod Fm. Top,33.708,0.47114496516063303,2.565,0.133
3239.0,34.011,0.48201557645071164,2.566,0.132,Hod Fm. Top,34.011,0.48201557645071164,2.566,0.132
3239.1,32.347,0.4899584794248346,2.567,0.131,Hod Fm. Top,,0.4899584794248346,2.567,0.131
3239.2,30.114,0.48643047885443386,2.568,0.128,Hod Fm. Top,30.114,0.48643047885443386,2.568,0.128
3239.3,30.295,0.4892551683692605,2.569,0.124,Hod Fm. Top,30.295,0.4892551683692605,2.569,0.124
3239.4,29.535,0.4983105537896005,2.569,0.122,Hod Fm. Top,29.535,,2.569,0.122
3239.5,28.307,0.5039268041935104,2.569,0.12,Hod Fm. Top,28.307,0.5039268041935104,2.569,0.12
3239.6,26.76,0.5070458724273257,2.569,0.123,Hod Fm. Top,26.76,0.5070458724273257,2.569,0.123
3239.7,26.274,0.5225746326911768,2.57,0.121,Hod Fm. Top,,,2.57,0.121
3239.8,24.914,0.5376931943673907,2.573,0.119,Hod Fm. Top,24.914,,2.573,0.119
3239.9,23.625,0.534914104429867,2.576,0.118,Hod Fm. Top,23.625,0.534914104429867,2.576,0.118
3240.0,23.129,0.5429498488141788,2.578,0.117,Hod Fm. Top,,,2.578,0.117
3240.1,22.126,0.5549734583332399,2.577,0.116,Hod Fm. Top,22.126,0.5549734583332399,2.577,0.116
3240.2,20.97,0.5573868820595071,2.574,0.114,Hod Fm. Top,,0.5573868820595071,2.574,0.114
3240.3,20.814,0.5615783683009606,2.571,0.112,Hod Fm. Top,,0.5615783683009606,2.571,0.112
3240.4,20.626,0.5677319625480691,2.569,0.11,Hod Fm. Top,,0.5677319625480691,2.569,0.11
3240.5,20.07,0.5806969397124367,2.569,0.108,Hod Fm. Top,20.07,,2.569,0.108
3240.6,19.436,0.5829719291048059,2.569,0.105,Hod Fm. Top,19.436,0.5829719291048059,2.569,0.105
3240.7,19.134,0.5901728315963143,2.572,0.104,Hod Fm. Top,19.134,0.5901728315963143,2.572,0.104
3240.8,19.11,0.5979144712025283,2.576,0.102,Hod Fm. Top,,0.5979144712025283,2.576,0.102
3240.9,18.452,0.6018427897820982,2.579,0.101,Hod Fm. Top,18.452,0.6018427897820982,2.579,0.101
3241.0,17.155,0.6076694366882428,2.581,0.1,Hod Fm. Top,17.155,0.6076694366882428,2.581,0.1
3241.1,17.187,0.6104472214421213,2.581,0.098,Hod Fm. Top,17.187,0.6104472214421213,2.581,0.098
3241.2,17.569,0.608739919068788,2.58,0.097,Hod Fm. Top,,,2.58,0.097
3241.3,18.51,0.6083120426973272,2.58,0.097,Hod Fm. Top,,,2.58,0.097
3241.4,18.801,0.6098077693287023,2.58,0.097,Hod Fm. Top,18.801,0.6098077693287023,2.58,0.097
3241.5,17.812,0.6131015169669126,2.582,0.099,Hod Fm. Top,17.812,0.6131015169669126,2.582,0.099
3241.6,18.153,0.6165805300858861,2.585,0.099,Hod Fm. Top,18.153,0.6165805300858861,2.585,0.099
3241.7,18.174,0.6158448828747021,2.588,0.099,Hod Fm. Top,18.174,0.6158448828747021,2.588,0.099
3241.8,18.041,0.6147917919564175,2.588,0.098,Hod Fm. Top,18.041,0.6147917919564175,2.588,0.098
3241.9,19.546,0.6139474767803498,2.587,0.099,Hod Fm. Top,19.546,0.6139474767803498,2.587,0.099
3242.0,20.222,0.6054127981530512,2.584,0.102,Hod Fm. Top,20.222,,2.584,0.102
3242.1,20.494,0.6074550232146685,2.581,0.104,Hod Fm. Top,20.494,0.6074550232146685,2.581,0.104
3242.2,22.528,0.6021685513789972,2.581,0.107,Hod Fm. Top,22.528,0.6021685513789972,2.581,0.107
3242.3,24.85,0.5982431916536226,2.585,0.112,Hod Fm. Top,,0.5982431916536226,2.585,0.112
3242.4,26.511,0.5895027962637638,2.588,0.113,Hod Fm. Top,26.511,0.5895027962637638,2.588,0.113
3242.5,28.151,0.5929535715478659,2.588,0.115,Hod Fm. Top,28.151,0.5929535715478659,2.588,0.115
3242.6,28.837,0.579326203755255,2.587,0.116,Hod Fm. Top,28.837,,2.587,0.116
3242.7,28.559,0.5744942682853275,2.588,0.117,Hod Fm. Top,28.559,0.5744942682853275,2.588,0.117
3242.8,28.084,0.5717088318086876,2.59,0.118,Hod Fm. Top,,0.5717088318086876,2.59,0.118
3242.9,28.742,0.5733358400660676,2.592,0.119,Hod Fm. Top,28.742,0.5733358400660676,2.592,0.119
3243.0,29.134,0.5777215245090209,2.591,0.118,Hod Fm. Top,29.134,0.5777215245090209,2.591,0.118
3243.1,28.999,0.5785246052749932,2.59,0.115,Hod Fm. Top,,0.5785246052749932,2.59,0.115
3243.2,27.421,0.5846703844643487,2.59,0.108,Hod Fm. Top,27.421,0.5846703844643487,2.59,0.108
3243.3,25.609,0.6017341482601049,2.59,0.102,Hod Fm. Top,,0.6017341482601049,2.59,0.102
3243.4,24.644,0.6203442997544932,2.589,0.096,Hod Fm. Top,,0.6203442997544932,2.589,0.096
3243.5,23.972,0.6413749451921255,2.587,0.094,Hod Fm. Top,23.972,,2.587,0.094
3243.6,22.653,0.659345635746177,2.587,0.089,Hod Fm. Top,22.653,0.659345635746177,2.587,0.089
3243.7,21.86,0.6698745024898025,2.589,0.085,Hod Fm. Top,21.86,0.6698745024898025,2.589,
3243.8,21.127,0.6741259827427082,2.594,0.082,Hod Fm. Top,21.127,0.6741259827427082,2.594,0.082
3243.9,19.683,0.6809697184658972,2.598,0.081,Hod Fm. Top,19.683,0.6809697184658972,2.598,0.081
3244.0,19.175,0.684755622108624,2.602,0.082,Hod Fm. Top,19.175,0.684755622108624,2.602,0.082
3244.1,20.397,0.6864575104691117,2.603,0.085,Hod Fm. Top,20.397,0.6864575104691117,2.603,
3244.2,21.454,0.6776981814745107,2.603,0.093,Hod Fm. Top,21.454,0.6776981814745107,2.603,0.093
3244.3,22.005,0.6632296345328678,2.601,0.098,Hod Fm. Top,22.005,0.6632296345328678,2.601,0.098
3244.4,25.131,0.6513749439130432,2.597,0.1,Hod Fm. Top,25.131,0.6513749439130432,2.597,0.1
3244.5,27.899,0.6467956887784694,2.592,0.104,Hod Fm. Top,27.899,0.6467956887784694,2.592,0.104
3244.6,29.338,0.6376898191184012,2.589,0.108,Hod Fm. Top,29.338,0.6376898191184012,2.589,0.108
3244.7,29.584,0.6251065754034676,2.587,0.112,Hod Fm. Top,29.584,0.6251065754034676,2.587,0.112
3244.8,29.44,0.6105537053170945,2.586,0.113,Hod Fm. Top,,0.6105537053170945,2.586,0.113
3244.9,29.371,0.6068111469189634,2.586,0.113,Hod Fm. Top,29.371,0.6068111469189634,2.586,0.113
3245.0,29.074,0.6111920608684343,2.586,0.112,Hod Fm. Top,,0.6111920608684343,2.586,0.112
3245.1,29.334,0.6208644752651211,2.588,0.113,Hod Fm. Top,29.334,0.6208644752651211,2.588,0.113
3245.2,29.054,0.6363875858131566,2.59,0.114,Hod Fm. Top,29.054,,2.59,0.114
3245.3,28.681,0.6625689669332602,2.592,0.116,Hod Fm. Top,,0.6625689669332602,2.592,0.116
3245.4,28.548,0.667452952889954,2.593,0.118,Hod Fm. Top,28.548,0.667452952889954,2.593,0.118
3245.5,29.209,0.6562899011913597,2.592,0.12,Hod Fm. Top,29.209,0.6562899011913597,2.592,0.12
3245.6,28.985,0.6310376965367404,2.587,0.121,Hod Fm. Top,,0.6310376965367404,2.587,0.121
3245.7,28.932,0.6108730003800517,2.582,0.118,Hod Fm. Top,28.932,0.6108730003800517,2.582,0.118
3245.8,29.045,0.6018427897820982,2.576,0.121,Hod Fm. Top,29.045,0.6018427897820982,2.576,0.121
3245.9,28.569,0.6245914591268478,2.572,0.12,Hod Fm. Top,28.569,,2.572,0.12
3246.0,27.795,0.6443400988263226,2.572,0.12,Hod Fm. Top,,0.6443400988263226,2.572,0.12
3246.1,26.092,0.6611498572447866,2.574,0.12,Hod Fm. Top,26.092,0.6611498572447866,2.574,0.12
3246.2,25.844,0.6696887080562082,2.578,0.119,Hod Fm. Top,25.844,0.6696887080562082,2.578,0.119
3246.3,25.199,0.6620964454179235,2.584,0.118,Hod Fm. Top,25.199,,2.584,0.118
3246.4,25.862,0.6516656039229355,2.589,0.118,Hod Fm. Top,25.862,0.6516656039229355,2.589,0.118
3246.5,27.832,0.6486526951312229,2.593,0.119,Hod Fm. Top,27.832,0.6486526951312229,2.593,0.119
3246.6,28.659,0.6440444928147487,2.596,0.122,Hod Fm. Top,,0.6440444928147487,2.596,0.122
3246.7,30.839,0.6460114095912391,2.599,0.126,Hod Fm. Top,30.839,0.6460114095912391,2.599,0.126
3246.8,33.563,0.6461095219788479,2.601,0.133,Hod Fm. Top,33.563,0.6461095219788479,2.601,0.133
3246.9,35.48,0.6402826296966808,2.601,0.141,Hod Fm. Top,35.48,,2.601,0.141
3247.0,40.928,0.6256210814249077,2.599,0.145,Hod Fm. Top,40.928,0.6256210814249077,2.599,0.145
3247.1,46.851,0.600210306409328,2.595,0.155,Hod Fm. Top,46.851,0.600210306409328,2.595,0.155
3247.2,53.646,0.5613399414589012,2.588,0.162,Hod Fm. Top,53.646,0.5613399414589012,2.588,0.162
3247.3,56.449,0.5174598265402323,2.579,0.163,Hod Fm. Top,56.449,,2.579,0.163
3247.4,56.96,0.47856649559384334,2.568,0.162,Hod Fm. Top,56.96,0.47856649559384334,2.568,0.162
3247.5,55.776,0.45697301363581794,2.561,0.155,Hod Fm. Top,55.776,0.45697301363581794,2.561,0.155
3247.6,54.095,0.47041049097593074,2.559,0.147,Hod Fm. Top,54.095,0.47041049097593074,2.559,0.147
3247.7,52.586,0.47842218774008055,2.559,0.142,Hod Fm. Top,52.586,0.47842218774008055,2.559,0.142
3247.8,47.183,0.541454428747589,2.561,0.134,Hod Fm. Top,47.183,0.541454428747589,2.561,0.134
3247.9,40.707,0.5856862784524969,2.564,0.128,Hod Fm. Top,40.707,,2.564,0.128
3248.0,35.46,0.5718252490408291,2.567,0.125,Hod Fm. Top,35.46,0.5718252490408291,2.567,0.125
3248.1,33.076,0.586812269443376,2.568,0.122,Hod Fm. Top,33.076,0.586812269443376,2.568,0.122
3248.2,31.352,0.5903959471840129,2.567,0.12,Hod Fm. Top,,0.5903959471840129,2.567,0.12
3248.3,30.193,0.5903959471840129,2.566,0.117,Hod Fm. Top,30.193,0.5903959471840129,2.566,0.117
